NU_ANO_CENSO,CO_IES,QT_VG_TOTAL,QT_ING,QT_SIT_DESVINCULADO,QT_SIT_TRANSFERIDO,QT_SIT_FALECIDO,SG_IES,NOME_CURSO
2018,718,211.0,101.0,67.0,0.0,0.0,UNP,DESIGN DE INTERIORES
2018,718,155.0,80.0,57.0,0.0,0.0,UNP,DESIGN DE MODA
2018,718,218.0,148.0,99.0,0.0,0.0,UNP,DESIGN GRÁFICO
2018,718,1136.0,911.0,560.0,0.0,0.0,UNP,DIREITO
2018,718,90.0,25.0,49.0,0.0,0.0,UNP,EDUCAÇÃO FÍSICA
2018,718,247.0,148.0,172.0,0.0,0.0,UNP,EDUCAÇÃO FÍSICA
2018,718,739.0,357.0,243.0,0.0,0.0,UNP,ENFERMAGEM
2018,718,142.0,37.0,11.0,0.0,0.0,UNP,ENFERMAGEM
2018,718,50.0,6.0,10.0,0.0,0.0,UNP,ENGENHARIA AMBIENTAL E SANITÁRIA
2018,718,1208.0,239.0,277.0,0.0,0.0,UNP,ENGENHARIA CIVIL
2018,718,94.0,29.0,47.0,0.0,0.0,UNP,ENGENHARIA DE COMPUTAÇÃO
2018,718,190.0,2.0,17.0,0.0,0.0,UNP,ENGENHARIA DE PETRÓLEO E GÁS
2018,718,183.0,24.0,26.0,0.0,0.0,UNP,ENGENHARIA DE PRODUÇÃO
2018,718,182.0,55.0,50.0,0.0,0.0,UNP,ENGENHARIA ELÉTRICA
2018,718,251.0,21.0,46.0,0.0,0.0,UNP,ENGENHARIA MECÂNICA
2018,718,70.0,3.0,7.0,0.0,0.0,UNP,ENGENHARIA QUÍMICA
2018,718,292.0,241.0,141.0,0.0,0.0,UNP,ESTÉTICA E COSMÉTICA
2018,718,264.0,105.0,43.0,0.0,0.0,UNP,FARMÁCIA
2018,718,328.0,178.0,117.0,0.0,0.0,UNP,FISIOTERAPIA
2018,718,85.0,53.0,30.0,0.0,0.0,UNP,FONOAUDIOLOGIA
2018,718,142.0,23.0,21.0,0.0,0.0,UNP,FOTOGRAFIA
2018,718,528.0,357.0,199.0,0.0,0.0,UNP,GASTRONOMIA
2018,718,184.0,86.0,55.0,0.0,0.0,UNP,GESTÃO COMERCIAL
2018,718,92.0,12.0,15.0,0.0,0.0,UNP,GESTÃO COMERCIAL
2018,718,100.0,39.0,34.0,0.0,0.0,UNP,GESTÃO DA TECNOLOGIA DA INFORMAÇÃO
2018,718,251.0,138.0,86.0,0.0,0.0,UNP,GESTÃO DE RECURSOS HUMANOS
2018,718,124.0,60.0,39.0,0.0,0.0,UNP,GESTÃO DE RECURSOS HUMANOS
2018,718,100.0,0.0,5.0,0.0,0.0,UNP,GESTÃO FINANCEIRA
2018,718,103.0,5.0,19.0,0.0,0.0,UNP,GESTÃO PÚBLICA
2018,718,95.0,60.0,43.0,0.0,0.0,UNP,HISTÓRIA
2018,718,90.0,37.0,35.0,0.0,0.0,UNP,JOGOS DIGITAIS
2018,718,78.0,32.0,25.0,0.0,0.0,UNP,JORNALISMO
2018,718,96.0,57.0,37.0,0.0,0.0,UNP,LETRAS - LÍNGUA PORTUGUESA
2018,718,88.0,1.0,35.0,0.0,0.0,UNP,LETRAS - PORTUGUÊS E INGLÊS
2018,718,178.0,6.0,34.0,0.0,0.0,UNP,MARKETING
2018,718,180.0,54.0,13.0,0.0,0.0,UNP,MARKETING
2018,718,262.0,259.0,36.0,0.0,0.0,UNP,MEDICINA
2018,718,410.0,84.0,75.0,0.0,0.0,UNP,MEDICINA VETERINÁRIA
2018,718,413.0,227.0,157.0,0.0,0.0,UNP,NUTRIÇÃO
2018,718,598.0,220.0,77.0,0.0,0.0,UNP,ODONTOLOGIA
2018,718,197.0,74.0,76.0,0.0,0.0,UNP,PEDAGOGIA
2018,718,178.0,10.0,11.0,0.0,0.0,UNP,PEDAGOGIA
2018,718,78.0,5.0,22.0,0.0,0.0,UNP,PRODUÇÃO AUDIOVISUAL
2018,718,475.0,395.0,253.0,0.0,0.0,UNP,PSICOLOGIA
2018,718,195.0,55.0,41.0,0.0,0.0,UNP,RADIOLOGIA
2018,718,65.0,27.0,25.0,0.0,0.0,UNP,REDES DE COMPUTADORES
2018,718,72.0,48.0,35.0,0.0,0.0,UNP,RELAÇÕES INTERNACIONAIS
2018,718,60.0,0.0,8.0,0.0,0.0,UNP,SEGURANÇA NO TRABALHO
2018,718,345.0,106.0,58.0,0.0,0.0,UNP,SERVIÇO SOCIAL
2018,718,120.0,76.0,24.0,0.0,0.0,UNP,SERVIÇO SOCIAL
2018,718,104.0,43.0,45.0,0.0,0.0,UNP,SISTEMAS DE INFORMAÇÃO
2018,718,31.0,0.0,14.0,0.0,0.0,UNP,TURISMO
2018,718,677.0,,,,,UNP,ADMINISTRAÇÃO
2018,718,190.0,,,,,UNP,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
2018,718,435.0,,,,,UNP,CIÊNCIAS CONTÁBEIS
2018,718,210.0,,,,,UNP,COMÉRCIO EXTERIOR
2018,718,132.0,,,,,UNP,DESIGN DE MODA
2018,718,235.0,,,,,UNP,EDUCAÇÃO FÍSICA
2018,718,610.0,,,,,UNP,ENFERMAGEM
2018,718,213.0,,,,,UNP,ENGENHARIA CIVIL
2018,718,170.0,,,,,UNP,ENGENHARIA DE PRODUÇÃO
2018,718,144.0,,,,,UNP,FISIOTERAPIA
2018,718,208.0,,,,,UNP,GASTRONOMIA
2018,718,220.0,,,,,UNP,GESTÃO AMBIENTAL
2018,718,360.0,,,,,UNP,GESTÃO COMERCIAL
2018,718,200.0,,,,,UNP,GESTÃO DA QUALIDADE
2018,718,230.0,,,,,UNP,GESTÃO DA TECNOLOGIA DA INFORMAÇÃO
2018,718,500.0,,,,,UNP,GESTÃO DE RECURSOS HUMANOS
2018,718,110.0,,,,,UNP,GESTÃO FINANCEIRA
2018,718,230.0,,,,,UNP,GESTÃO HOSPITALAR
2018,718,270.0,,,,,UNP,GESTÃO PÚBLICA
2018,718,130.0,,,,,UNP,HISTÓRIA
2018,718,110.0,,,,,UNP,LETRAS
2018,718,270.0,,,,,UNP,LOGÍSTICA
2018,718,485.0,,,,,UNP,MARKETING
2018,718,210.0,,,,,UNP,MATEMÁTICA
2018,718,210.0,,,,,UNP,MATEMÁTICA
2018,718,270.0,,,,,UNP,NEGÓCIOS IMOBILIÁRIOS
2018,718,133.0,,,,,UNP,NUTRIÇÃO
2018,718,850.0,,,,,UNP,PEDAGOGIA
2018,718,80.0,,,,,UNP,PROCESSOS GERENCIAIS
2018,718,279.0,,,,,UNP,SERVIÇO SOCIAL
2018,1680,74.0,15.0,8.0,0.0,0.0,,ADMINISTRAÇÃO
2018,1680,70.0,4.0,5.0,1.0,0.0,,CIÊNCIAS CONTÁBEIS
2018,1680,128.0,28.0,12.0,4.0,0.0,,DIREITO
2018,1680,200.0,7.0,0.0,0.0,0.0,,EDUCAÇÃO FÍSICA
2018,1680,100.0,3.0,0.0,0.0,0.0,,ENGENHARIA CIVIL
2018,1680,200.0,1.0,0.0,0.0,0.0,,ESTÉTICA E COSMÉTICA
2018,1680,140.0,23.0,0.0,0.0,0.0,,FISIOTERAPIA
2018,1680,200.0,3.0,0.0,0.0,0.0,,GASTRONOMIA
2018,1680,95.0,75.0,0.0,0.0,0.0,,ODONTOLOGIA
2018,1680,200.0,8.0,0.0,0.0,0.0,,OFTÁLMICA
2018,1680,61.0,10.0,10.0,0.0,0.0,,SISTEMAS DE INFORMAÇÃO
2018,4431,170.0,58.0,7.0,1.0,0.0,FACENE/RN,BIOMEDICINA
2018,4431,300.0,44.0,3.0,1.0,0.0,FACENE/RN,EDUCAÇÃO FÍSICA
2018,4431,300.0,179.0,27.0,3.0,0.0,FACENE/RN,ENFERMAGEM
2018,4431,200.0,120.0,11.0,1.0,0.0,FACENE/RN,FARMÁCIA
2018,4431,225.0,36.0,1.0,0.0,0.0,FACENE/RN,FISIOTERAPIA
2018,4431,150.0,47.0,7.0,2.0,0.0,FACENE/RN,NUTRIÇÃO
2018,4431,220.0,96.0,12.0,0.0,0.0,FACENE/RN,ODONTOLOGIA
2018,4431,120.0,30.0,2.0,0.0,0.0,FACENE/RN,PSICOLOGIA
2018,4847,120.0,50.0,14.0,0.0,0.0,,ADMINISTRAÇÃO
2018,4847,100.0,76.0,21.0,0.0,0.0,,CIÊNCIAS CONTÁBEIS
2018,4847,150.0,54.0,4.0,0.0,0.0,,DIREITO
2018,4847,150.0,76.0,25.0,0.0,0.0,,FISIOTERAPIA
2018,4847,100.0,70.0,15.0,0.0,0.0,,GASTRONOMIA
2018,4847,174.0,164.0,26.0,0.0,0.0,,PSICOLOGIA
2018,4847,40.0,8.0,24.0,0.0,0.0,,TEOLOGIA
2018,18649,271.0,19.0,19.0,0.0,0.0,,ADMINISTRAÇÃO
2018,18649,282.0,54.0,31.0,0.0,0.0,,CIÊNCIAS CONTÁBEIS
2018,724,195.0,107.0,69.0,6.0,0.0,UNIFACEX,ADMINISTRAÇÃO
2018,724,105.0,40.0,71.0,4.0,0.0,UNIFACEX,ARQUITETURA E URBANISMO
2018,724,73.0,3.0,13.0,1.0,0.0,UNIFACEX,CIÊNCIAS BIOLÓGICAS
2018,724,215.0,104.0,65.0,4.0,0.0,UNIFACEX,CIÊNCIAS CONTÁBEIS
2018,724,180.0,154.0,65.0,4.0,0.0,UNIFACEX,DIREITO
2018,724,110.0,5.0,36.0,0.0,0.0,UNIFACEX,EDUCAÇÃO FÍSICA
2018,724,100.0,15.0,2.0,1.0,0.0,UNIFACEX,EDUCAÇÃO FÍSICA
2018,724,163.0,56.0,134.0,2.0,0.0,UNIFACEX,ENFERMAGEM
2018,724,118.0,38.0,118.0,3.0,0.0,UNIFACEX,ENGENHARIA CIVIL
2018,724,52.0,2.0,11.0,0.0,0.0,UNIFACEX,ENGENHARIA DE PRODUÇÃO
2018,724,55.0,6.0,1.0,0.0,0.0,UNIFACEX,FARMÁCIA
2018,724,100.0,39.0,8.0,0.0,0.0,UNIFACEX,FISIOTERAPIA
2018,724,110.0,34.0,9.0,0.0,0.0,UNIFACEX,GASTRONOMIA
2018,724,55.0,1.0,0.0,1.0,0.0,UNIFACEX,GESTÃO COMERCIAL
2018,724,110.0,30.0,12.0,2.0,0.0,UNIFACEX,GESTÃO DE RECURSOS HUMANOS
2018,724,55.0,5.0,10.0,0.0,0.0,UNIFACEX,GESTÃO FINANCEIRA
2018,724,55.0,1.0,20.0,1.0,0.0,UNIFACEX,LOGÍSTICA
2018,724,55.0,1.0,9.0,1.0,0.0,UNIFACEX,MARKETING
2018,724,100.0,31.0,35.0,3.0,0.0,UNIFACEX,NUTRIÇÃO
2018,724,100.0,41.0,0.0,0.0,0.0,UNIFACEX,ODONTOLOGIA
2018,724,145.0,44.0,27.0,0.0,0.0,UNIFACEX,PEDAGOGIA
2018,724,125.0,75.0,49.0,2.0,0.0,UNIFACEX,PSICOLOGIA
2018,724,110.0,2.0,51.0,0.0,0.0,UNIFACEX,SERVIÇO SOCIAL
2018,1208,1904.0,36.0,67.0,1.0,0.0,,ADMINISTRAÇÃO
2018,1208,1060.0,30.0,13.0,0.0,0.0,,ARQUITETURA E URBANISMO
2018,1208,825.0,39.0,28.0,0.0,0.0,,CIÊNCIAS CONTÁBEIS
2018,1208,990.0,43.0,205.0,0.0,0.0,,DIREITO
2018,1208,560.0,35.0,68.0,0.0,0.0,,GESTÃO DE RECURSOS HUMANOS
2018,1208,410.0,19.0,38.0,0.0,0.0,,GESTÃO DE SEGURANÇA PRIVADA
2018,1208,612.0,33.0,90.0,1.0,0.0,,PEDAGOGIA
2018,1264,22.0,22.0,37.0,0.0,0.0,UNI-RN,ADMINISTRAÇÃO
2018,1264,50.0,50.0,0.0,0.0,0.0,UNI-RN,ARQUITETURA E URBANISMO
2018,1264,18.0,18.0,39.0,0.0,0.0,UNI-RN,CIÊNCIAS CONTÁBEIS
2018,1264,226.0,226.0,153.0,0.0,0.0,UNI-RN,DIREITO
2018,1264,89.0,90.0,67.0,0.0,0.0,UNI-RN,EDUCAÇÃO FÍSICA
2018,1264,3.0,3.0,36.0,0.0,0.0,UNI-RN,EDUCAÇÃO FÍSICA
2018,1264,27.0,27.0,36.0,0.0,0.0,UNI-RN,ENFERMAGEM
2018,1264,19.0,19.0,2.0,0.0,0.0,UNI-RN,ENGENHARIA CIVIL
2018,1264,34.0,34.0,5.0,0.0,0.0,UNI-RN,FISIOTERAPIA
2018,1264,41.0,41.0,14.0,0.0,0.0,UNI-RN,NUTRIÇÃO
2018,1264,111.0,111.0,20.0,1.0,0.0,UNI-RN,PSICOLOGIA
2018,1264,3.0,3.0,39.0,0.0,0.0,UNI-RN,REDES DE COMPUTADORES
2018,1264,3.0,3.0,34.0,0.0,0.0,UNI-RN,SERVIÇO SOCIAL
2018,1264,18.0,18.0,57.0,0.0,0.0,UNI-RN,SISTEMA DE INFORMAÇÃO
2018,1866,300.0,8.0,10.0,0.0,0.0,FACEN,ADMINISTRAÇÃO
2018,1866,300.0,1.0,0.0,0.0,0.0,FACEN,ADMINISTRAÇÃO
2018,1866,300.0,2.0,0.0,0.0,0.0,FACEN,ADMINISTRAÇÃO
2018,1866,300.0,2.0,0.0,0.0,0.0,FACEN,ADMINISTRAÇÃO
2018,2460,2476.0,30.0,69.0,1.0,0.0,ESTÁCIO DE NATAL,ADMINISTRAÇÃO
2018,2460,880.0,29.0,30.0,1.0,0.0,ESTÁCIO DE NATAL,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
2018,2460,1100.0,55.0,84.0,2.0,0.0,ESTÁCIO DE NATAL,CIÊNCIAS CONTÁBEIS
2018,2460,1188.0,277.0,180.0,0.0,0.0,ESTÁCIO DE NATAL,DIREITO
2018,2460,610.0,3.0,26.0,0.0,0.0,ESTÁCIO DE NATAL,ENGENHARIA DE PRODUÇÃO
2018,2460,620.0,27.0,45.0,0.0,0.0,ESTÁCIO DE NATAL,GESTÃO DE RECURSOS HUMANOS
2018,2460,820.0,0.0,8.0,0.0,0.0,ESTÁCIO DE NATAL,PETRÓLEO E GÁS
2018,2460,820.0,27.0,19.0,0.0,0.0,ESTÁCIO DE NATAL,REDES DE COMPUTADORES
2018,2514,600.0,37.0,0.0,0.0,0.0,FACERN,PEDAGOGIA
2018,2908,99.0,1.0,94.0,0.0,0.0,FANEC,ADMINISTRAÇÃO
2018,2908,98.0,13.0,13.0,0.0,0.0,FANEC,ARQUITETURA E URBANISMO
2018,2908,99.0,0.0,7.0,0.0,0.0,FANEC,CIÊNCIAS CONTÁBEIS
2018,2908,49.0,2.0,2.0,0.0,0.0,FANEC,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA
2018,2908,93.0,75.0,88.0,0.0,0.0,FANEC,DIREITO
2018,2908,99.0,26.0,40.0,0.0,0.0,FANEC,EDUCAÇÃO FÍSICA
2018,2908,132.0,73.0,87.0,0.0,0.0,FANEC,EDUCAÇÃO FÍSICA
2018,2908,96.0,16.0,42.0,0.0,0.0,FANEC,ENFERMAGEM
2018,2908,98.0,6.0,6.0,0.0,0.0,FANEC,ENGENHARIA DE PRODUÇÃO
2018,2908,87.0,85.0,50.0,0.0,0.0,FANEC,FARMÁCIA
2018,2908,89.0,56.0,153.0,0.0,0.0,FANEC,FISIOTERAPIA
2018,2908,200.0,117.0,107.0,0.0,0.0,FANEC,GESTÃO DE RECURSOS HUMANOS
2018,2908,49.0,12.0,12.0,0.0,0.0,FANEC,NUTRIÇÃO
2018,2908,51.0,2.0,2.0,0.0,0.0,FANEC,TURISMO
2018,3360,66.0,45.0,1.0,0.0,0.0,IFESP,LETRAS - LÍNGUA PORTUGUESA
2018,3360,66.0,20.0,0.0,0.0,0.0,IFESP,MATEMÁTICA
2018,3360,104.0,95.0,0.0,0.0,0.0,IFESP,PEDAGOGIA
2018,3643,200.0,80.0,0.0,0.0,0.0,,ADMINISTRAÇÃO
2018,3643,100.0,1.0,0.0,0.0,0.0,,ADMINISTRAÇÃO
2018,3643,300.0,41.0,0.0,0.0,0.0,,CIÊNCIAS CONTÁBEIS
2018,3784,99.0,0.0,28.0,0.0,0.0,IESRN,CIÊNCIAS CONTÁBEIS
2018,3784,72.0,34.0,17.0,0.0,0.0,IESRN,DIREITO
2018,3784,69.0,30.0,10.0,0.0,0.0,IESRN,ENGENHARIA CIVIL
2018,3784,99.0,2.0,12.0,0.0,0.0,IESRN,SERVIÇO SOCIAL
2018,3853,300.0,88.0,96.0,0.0,0.0,,ADMINISTRAÇÃO
2018,3853,269.0,48.0,29.0,0.0,0.0,,BIOMEDICINA
2018,3853,249.0,101.0,99.0,0.0,0.0,,CIÊNCIAS CONTÁBEIS
2018,3853,440.0,258.0,238.0,0.0,0.0,,DIREITO
2018,3853,430.0,163.0,187.0,0.0,0.0,,EDUCAÇÃO FÍSICA
2018,3853,304.0,84.0,136.0,0.0,0.0,,ENFERMAGEM
2018,3853,258.0,1.0,18.0,0.0,0.0,,ENGENHARIA AMBIENTAL
2018,3853,117.0,7.0,17.0,0.0,0.0,,ENGENHARIA ELÉTRICA
2018,3853,273.0,38.0,33.0,0.0,0.0,,ENGENHARIA MECÂNICA
2018,3853,242.0,0.0,2.0,0.0,0.0,,ENGENHARIA QUÍMICA
2018,3853,327.0,142.0,87.0,0.0,0.0,,FARMÁCIA
2018,3853,240.0,142.0,119.0,0.0,0.0,,FISIOTERAPIA
2018,3853,244.0,0.0,4.0,0.0,0.0,,GASTRONOMIA
2018,3853,247.0,1.0,7.0,0.0,0.0,,GESTÃO DE RECURSOS HUMANOS
2018,3853,274.0,154.0,94.0,0.0,0.0,,ODONTOLOGIA
2018,3853,287.0,149.0,87.0,0.0,0.0,,PEDAGOGIA
2018,3853,231.0,120.0,110.0,0.0,0.0,,PSICOLOGIA
2018,3853,258.0,0.0,17.0,0.0,0.0,,REDES DE COMPUTADORES
2018,3853,272.0,42.0,32.0,0.0,0.0,,SERVIÇO SOCIAL
2018,4566,1100.0,45.0,127.0,0.0,0.0,ESTÁCIO FATERN,ADMINISTRAÇÃO
2018,4566,1980.0,123.0,163.0,0.0,0.0,ESTÁCIO FATERN,ENFERMAGEM
2018,4566,1650.0,122.0,219.0,0.0,0.0,ESTÁCIO FATERN,FISIOTERAPIA
2018,4566,400.0,0.0,1.0,0.0,0.0,ESTÁCIO FATERN,GESTÃO FINANCEIRA
2018,4566,550.0,84.0,124.0,0.0,0.0,ESTÁCIO FATERN,NUTRIÇÃO
2018,4566,792.0,95.0,62.0,0.0,0.0,ESTÁCIO FATERN,PSICOLOGIA
2018,4566,1100.0,30.0,74.0,0.0,0.0,ESTÁCIO FATERN,PUBLICIDADE E PROPAGANDA
2018,4566,600.0,0.0,10.0,0.0,0.0,ESTÁCIO FATERN,REDES DE COMPUTADORES
2018,4566,1530.0,32.0,112.0,0.0,0.0,ESTÁCIO FATERN,SERVIÇO SOCIAL
2018,12547,40.0,0.0,3.0,0.0,0.0,FACITEN,ADMINISTRAÇÃO
2018,12547,40.0,0.0,13.0,0.0,0.0,FACITEN,ENFERMAGEM
2018,15428,200.0,4.0,0.0,0.0,0.0,,ADMINISTRAÇÃO
2018,15428,120.0,2.0,0.0,0.0,0.0,,DEFESA CIBERNÉTICA
2018,15428,200.0,2.0,0.0,0.0,0.0,,EDUCAÇÃO FÍSICA
2018,15428,160.0,3.0,0.0,0.0,0.0,,ENFERMAGEM
2018,15428,200.0,3.0,0.0,0.0,0.0,,ENGENHARIA CIVIL
2018,15428,200.0,2.0,0.0,0.0,0.0,,ESTÉTICA E COSMÉTICA
2018,15428,150.0,3.0,0.0,0.0,0.0,,FARMÁCIA
2018,15428,100.0,1.0,1.0,0.0,0.0,,FILOSOFIA
2018,15428,200.0,2.0,0.0,0.0,0.0,,GESTÃO DE RECURSOS HUMANOS
2018,15428,100.0,3.0,2.0,0.0,0.0,,TEOLOGIA
2018,11841,100.0,28.0,9.0,3.0,0.0,FACEP,ADMINISTRAÇÃO
2018,11841,105.0,90.0,14.0,1.0,0.0,FACEP,DIREITO
2018,11841,80.0,47.0,0.0,0.0,0.0,FACEP,ENFERMAGEM
2018,11841,85.0,75.0,4.0,0.0,0.0,FACEP,PEDAGOGIA
2018,11841,85.0,37.0,10.0,1.0,0.0,FACEP,PSICOLOGIA
2018,550,50.0,38.0,31.0,0.0,0.0,UEPB,ENGENHARIA CIVIL
2018,550,40.0,35.0,27.0,0.0,0.0,UEPB,FÍSICA
2018,550,30.0,43.0,11.0,0.0,0.0,UEPB,ODONTOLOGIA
2018,550,80.0,93.0,68.0,0.0,0.0,UEPB,ADMINISTRAÇÃO
2018,550,40.0,33.0,38.0,0.0,0.0,UEPB,CIÊNCIAS BIOLÓGICAS
2018,550,40.0,43.0,19.0,0.0,0.0,UEPB,CIÊNCIAS BIOLÓGICAS
2018,550,40.0,38.0,24.0,0.0,0.0,UEPB,CIÊNCIAS BIOLÓGICAS
2018,550,120.0,95.0,62.0,0.0,0.0,UEPB,CIÊNCIAS CONTÁBEIS
2018,550,40.0,31.0,37.0,0.0,0.0,UEPB,CIÊNCIAS DA COMPUTAÇÃO
2018,550,140.0,123.0,34.0,0.0,0.0,UEPB,DIREITO
2018,550,58.0,49.0,19.0,0.0,0.0,UEPB,EDUCAÇÃO FÍSICA
2018,550,46.0,124.0,11.0,0.0,0.0,UEPB,EDUCAÇÃO FÍSICA
2018,550,40.0,29.0,13.0,0.0,0.0,UEPB,ENFERMAGEM
2018,550,60.0,32.0,27.0,0.0,0.0,UEPB,ENGENHARIA SANITÁRIA E AMBIENTAL
2018,550,100.0,92.0,78.0,0.0,0.0,UEPB,ESTATÍSTICA
2018,550,46.0,29.0,14.0,0.0,0.0,UEPB,FARMÁCIA
2018,550,45.0,7.0,43.0,0.0,0.0,UEPB,FILOSOFIA
2018,550,70.0,47.0,18.0,0.0,0.0,UEPB,FISIOTERAPIA
2018,550,60.0,57.0,54.0,0.0,0.0,UEPB,FÍSICA
2018,550,110.0,103.0,67.0,0.0,0.0,UEPB,GEOGRAFIA
2018,550,145.0,87.0,65.0,0.0,0.0,UEPB,HISTÓRIA
2018,550,140.0,144.0,38.0,0.0,0.0,UEPB,JORNALISMO
2018,550,50.0,45.0,63.0,0.0,0.0,UEPB,LETRAS - ESPANHOL
2018,550,95.0,48.0,56.0,0.0,0.0,UEPB,LETRAS - INGLÊS
2018,550,120.0,87.0,53.0,0.0,0.0,UEPB,LETRAS - LÍNGUA PORTUGUESA
2018,550,130.0,90.0,62.0,1.0,0.0,UEPB,MATEMÁTICA
2018,550,32.0,27.0,16.0,0.0,0.0,UEPB,ODONTOLOGIA
2018,550,140.0,95.0,57.0,0.0,0.0,UEPB,PEDAGOGIA
2018,550,40.0,42.0,15.0,0.0,0.0,UEPB,PSICOLOGIA
2018,550,100.0,79.0,58.0,0.0,0.0,UEPB,QUÍMICA
2018,550,60.0,52.0,53.0,0.0,0.0,UEPB,QUÍMICA INDUSTRIAL
2018,550,70.0,50.0,32.0,0.0,0.0,UEPB,SERVIÇO SOCIAL
2018,550,40.0,34.0,18.0,0.0,0.0,UEPB,SOCIOLOGIA
2018,550,50.0,46.0,27.0,0.0,0.0,UEPB,CIÊNCIAS AGRÁRIAS
2018,550,46.0,45.0,31.0,0.0,0.0,UEPB,LETRAS
2018,550,77.0,61.0,49.0,10.0,0.0,UEPB,DIREITO
2018,550,115.0,87.0,79.0,0.0,0.0,UEPB,GEOGRAFIA
2018,550,65.0,60.0,59.0,2.0,0.0,UEPB,HISTÓRIA
2018,550,40.0,36.0,39.0,1.0,0.0,UEPB,LETRAS - INGLÊS
2018,550,100.0,55.0,45.0,0.0,0.0,UEPB,LETRAS - PORTUGUÊS
2018,550,60.0,62.0,45.0,0.0,0.0,UEPB,PEDAGOGIA
2018,550,66.0,50.0,53.0,0.0,0.0,UEPB,ARQUIVOLOGIA
2018,550,40.0,21.0,15.0,0.0,0.0,UEPB,BIOLOGIA
2018,550,70.0,36.0,32.0,0.0,0.0,UEPB,RELAÇÕES INTERNACIONAIS
2018,550,40.0,39.0,20.0,0.0,0.0,UEPB,AGROECOLOGIA
2018,550,50.0,74.0,23.0,1.0,0.0,UEPB,CIÊNCIAS CONTÁBEIS
2018,550,30.0,27.0,13.0,0.0,0.0,UEPB,LETRAS - ESPANHOL
2018,550,95.0,56.0,20.0,2.0,0.0,UEPB,LETRAS - PORTUGUÊS
2018,550,85.0,44.0,35.0,0.0,0.0,UEPB,MATEMÁTICA
2018,550,92.0,149.0,34.0,0.0,0.0,UEPB,ADMINISTRAÇÃO
2018,550,10.0,1.0,4.0,0.0,0.0,UEPB,CIÊNCIAS EXATAS
2018,550,20.0,1.0,5.0,0.0,0.0,UEPB,COMPUTAÇÃO
2018,550,100.0,83.0,15.0,0.0,0.0,UEPB,COMPUTAÇÃO
2018,550,70.0,52.0,13.0,0.0,0.0,UEPB,FÍSICA
2018,550,110.0,93.0,20.0,0.0,0.0,UEPB,MATEMÁTICA
2018,550,250.0,,,,,UEPB,ADMINISTRAÇÃO PÚBLICA
2018,550,210.0,,,,,UEPB,GEOGRAFIA
2018,579,149.0,84.0,95.0,1.0,0.0,UFPB,AGRONOMIA
2018,579,43.0,23.0,37.0,0.0,0.0,UFPB,CIÊNCIAS BIOLÓGICAS
2018,579,37.0,25.0,47.0,1.0,0.0,UFPB,CIÊNCIAS BIOLÓGICAS
2018,579,91.0,77.0,52.0,0.0,0.0,UFPB,MEDICINA VETERINÁRIA
2018,579,46.0,28.0,27.0,0.0,0.0,UFPB,QUÍMICA
2018,579,51.0,29.0,32.0,0.0,0.0,UFPB,QUÍMICA
2018,579,77.0,39.0,59.0,3.0,0.0,UFPB,ZOOTECNIA
2018,579,135.0,75.0,113.0,0.0,0.0,UFPB,ADMINISTRAÇÃO
2018,579,50.0,27.0,28.0,0.0,0.0,UFPB,AGROECOLOGIA
2018,579,97.0,60.0,72.0,0.0,1.0,UFPB,AGROINDÚSTRIA
2018,579,50.0,34.0,43.0,1.0,0.0,UFPB,CIÊNCIAS AGRÁRIAS
2018,579,110.0,63.0,57.0,0.0,0.0,UFPB,PEDAGOGIA
2018,579,212.0,163.0,148.0,0.0,0.0,UFPB,ADMINISTRAÇÃO
2018,579,126.0,65.0,59.0,1.0,0.0,UFPB,ALIMENTOS
2018,579,87.0,70.0,37.0,0.0,0.0,UFPB,ARQUITETURA E URBANISMO
2018,579,123.0,78.0,53.0,2.0,0.0,UFPB,ARQUIVOLOGIA
2018,579,22.0,16.0,7.0,0.0,0.0,UFPB,ARTES VISUAIS
2018,579,21.0,16.0,12.0,0.0,0.0,UFPB,ARTES VISUAIS
2018,579,105.0,80.0,55.0,2.0,0.0,UFPB,BIBLIOTECONOMIA
2018,579,70.0,52.0,0.0,0.0,0.0,UFPB,BIOMEDICINA
2018,579,83.0,58.0,35.0,3.0,0.0,UFPB,BIOTECNOLOGIA
2018,579,17.0,12.0,9.0,0.0,0.0,UFPB,CINEMA E AUDIOVISUAL
2018,579,134.0,109.0,85.0,6.0,0.0,UFPB,CIÊNCIA DA COMPUTAÇÃO
2018,579,120.0,85.0,82.0,3.0,0.0,UFPB,CIÊNCIAS ATUARIAIS
2018,579,198.0,87.0,65.0,2.0,0.0,UFPB,CIÊNCIAS BIOLÓGICAS
2018,579,85.0,73.0,42.0,0.0,0.0,UFPB,CIÊNCIAS BIOLÓGICAS
2018,579,282.0,197.0,143.0,0.0,0.0,UFPB,CIÊNCIAS CONTÁBEIS
2018,579,69.0,47.0,38.0,2.0,0.0,UFPB,CIÊNCIAS DAS RELIGIÕES
2018,579,66.0,31.0,26.0,2.0,0.0,UFPB,CIÊNCIAS DAS RELIGIÕES
2018,579,200.0,144.0,142.0,5.0,0.0,UFPB,CIÊNCIAS ECONÔMICAS
