NU_ANO_CENSO,CO_UF,NO_MUNICIPIO,CO_IES,NO_CURSO,CO_CURSO,QT_VG_TOTAL,QT_ING,QT_ING_FEM,QT_ING_MASC,QT_ING_VESTIBULAR,QT_ING_ENEM,QT_ING_AVALIACAO_SERIADA,QT_ING_SELECAO_SIMPLIFICA,QT_ING_VG_REMANESC,QT_ING_0_17,QT_ING_18_24,QT_ING_25_29,QT_ING_30_34,QT_ING_35_39,QT_ING_40_49,QT_ING_50_59,QT_ING_60_MAIS,QT_ING_BRANCA,QT_ING_PRETA,QT_ING_PARDA,QT_ING_AMARELA,QT_ING_INDIGENA,QT_ING_CORND,QT_MAT,QT_MAT_FEM,QT_MAT_MASC,QT_MAT_0_17,QT_MAT_18_24,QT_MAT_25_29,QT_MAT_30_34,QT_MAT_35_39,QT_MAT_40_49,QT_MAT_50_59,QT_MAT_60_MAIS,QT_MAT_BRANCA,QT_MAT_PRETA,QT_MAT_PARDA,QT_MAT_AMARELA,QT_MAT_INDIGENA,QT_MAT_CORND,QT_CONC,QT_CONC_FEM,QT_CONC_MASC,QT_CONC_0_17,QT_CONC_18_24,QT_CONC_25_29,QT_CONC_30_34,QT_CONC_35_39,QT_CONC_40_49,QT_CONC_50_59,QT_CONC_60_MAIS,QT_CONC_BRANCA,QT_CONC_PRETA,QT_CONC_PARDA,QT_CONC_AMARELA,QT_CONC_INDIGENA,QT_CONC_CORND,QT_SIT_DESVINCULADO,QT_SIT_TRANSFERIDO,QT_SIT_FALECIDO,SG_IES
2021,43.0,Passo Fundo,20,Logística,115512,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,UPF
2021,43.0,Passo Fundo,20,Matemática,1717,36.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,51.0,40.0,11.0,0.0,37.0,8.0,1.0,3.0,1.0,1.0,0.0,47.0,1.0,3.0,0.0,0.0,0.0,16.0,13.0,3.0,0.0,11.0,3.0,0.0,0.0,1.0,1.0,0.0,14.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,UPF
2021,43.0,Passo Fundo,20,Medicina,1725,106.0,106.0,62.0,44.0,98.0,8.0,0.0,0.0,0.0,0.0,95.0,6.0,3.0,2.0,0.0,0.0,0.0,100.0,0.0,4.0,1.0,0.0,1.0,663.0,399.0,264.0,0.0,471.0,175.0,8.0,5.0,4.0,0.0,0.0,624.0,1.0,23.0,4.0,1.0,10.0,98.0,54.0,44.0,0.0,30.0,67.0,1.0,0.0,0.0,0.0,0.0,92.0,0.0,2.0,1.0,1.0,2.0,13.0,0.0,2.0,UPF
2021,43.0,Passo Fundo,20,Medicina Veterinária,18484,85.0,74.0,61.0,13.0,52.0,3.0,0.0,0.0,19.0,0.0,57.0,7.0,3.0,5.0,2.0,0.0,0.0,62.0,1.0,9.0,0.0,1.0,1.0,389.0,284.0,105.0,0.0,306.0,52.0,15.0,9.0,7.0,0.0,0.0,357.0,1.0,25.0,0.0,0.0,6.0,76.0,51.0,25.0,0.0,49.0,22.0,3.0,2.0,0.0,0.0,0.0,67.0,0.0,7.0,0.0,0.0,2.0,24.0,2.0,0.0,UPF
2021,43.0,Passo Fundo,20,Música,1750,35.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,52.0,16.0,36.0,0.0,35.0,11.0,2.0,3.0,1.0,0.0,0.0,40.0,3.0,8.0,0.0,1.0,0.0,8.0,2.0,6.0,0.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,UPF
2021,43.0,Passo Fundo,20,Música,33283,17.0,15.0,3.0,12.0,10.0,1.0,0.0,0.0,4.0,0.0,9.0,2.0,2.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,31.0,5.0,26.0,0.0,15.0,9.0,4.0,1.0,1.0,0.0,1.0,28.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,UPF
2021,43.0,Passo Fundo,20,Música - Canto,24815,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,4.0,3.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,UPF
2021,43.0,Passo Fundo,20,Nutrição,64836,49.0,35.0,29.0,6.0,25.0,4.0,0.0,0.0,6.0,0.0,29.0,2.0,2.0,1.0,0.0,1.0,0.0,31.0,0.0,3.0,0.0,0.0,1.0,132.0,110.0,22.0,0.0,102.0,14.0,3.0,3.0,9.0,1.0,0.0,122.0,1.0,6.0,1.0,1.0,1.0,25.0,22.0,3.0,0.0,19.0,4.0,0.0,1.0,1.0,0.0,0.0,24.0,0.0,1.0,0.0,0.0,0.0,19.0,1.0,0.0,UPF
2021,43.0,Passo Fundo,20,Odontologia,1726,74.0,39.0,30.0,9.0,30.0,4.0,0.0,0.0,5.0,0.0,37.0,1.0,1.0,0.0,0.0,0.0,0.0,35.0,0.0,4.0,0.0,0.0,0.0,194.0,134.0,60.0,0.0,172.0,15.0,5.0,2.0,0.0,0.0,0.0,185.0,1.0,6.0,0.0,0.0,2.0,40.0,30.0,10.0,0.0,33.0,5.0,2.0,0.0,0.0,0.0,0.0,37.0,0.0,2.0,0.0,0.0,1.0,17.0,0.0,0.0,UPF
2021,43.0,Passo Fundo,20,Pedagogia,1741,72.0,41.0,36.0,5.0,30.0,4.0,0.0,0.0,7.0,0.0,32.0,7.0,1.0,1.0,0.0,0.0,0.0,33.0,2.0,5.0,0.0,0.0,1.0,177.0,170.0,7.0,0.0,129.0,23.0,9.0,5.0,9.0,2.0,0.0,149.0,4.0,21.0,0.0,0.0,3.0,65.0,64.0,1.0,0.0,43.0,13.0,4.0,2.0,3.0,0.0,0.0,55.0,1.0,8.0,0.0,0.0,1.0,36.0,2.0,0.0,UPF
2021,43.0,Passo Fundo,20,Psicologia,47663,94.0,69.0,58.0,11.0,38.0,1.0,0.0,0.0,30.0,1.0,39.0,8.0,4.0,7.0,5.0,4.0,1.0,59.0,3.0,4.0,0.0,0.0,3.0,292.0,240.0,52.0,1.0,177.0,46.0,24.0,14.0,18.0,8.0,4.0,253.0,6.0,25.0,1.0,0.0,7.0,56.0,51.0,5.0,0.0,34.0,13.0,4.0,1.0,2.0,2.0,0.0,47.0,1.0,7.0,0.0,0.0,1.0,45.0,2.0,0.0,UPF
2021,43.0,Passo Fundo,20,Publicidade E Propaganda,26016,72.0,41.0,22.0,19.0,27.0,3.0,0.0,0.0,11.0,0.0,37.0,1.0,2.0,1.0,0.0,0.0,0.0,36.0,1.0,4.0,0.0,0.0,0.0,156.0,88.0,68.0,0.0,129.0,19.0,5.0,3.0,0.0,0.0,0.0,135.0,4.0,15.0,0.0,1.0,1.0,36.0,21.0,15.0,0.0,23.0,7.0,3.0,3.0,0.0,0.0,0.0,32.0,0.0,3.0,0.0,0.0,1.0,25.0,1.0,0.0,UPF
2021,43.0,Passo Fundo,20,Química,57548,35.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,56.0,37.0,19.0,0.0,41.0,11.0,1.0,0.0,2.0,1.0,0.0,49.0,2.0,4.0,0.0,0.0,1.0,9.0,7.0,2.0,0.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,UPF
2021,43.0,Passo Fundo,20,Química,65996,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,7.0,0.0,10.0,2.0,0.0,1.0,3.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,8.0,4.0,4.0,0.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,UPF
2021,43.0,Passo Fundo,20,Secretariado Executivo,18482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,UPF
2021,43.0,Passo Fundo,20,Serviço Social,73298,36.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,36.0,31.0,5.0,0.0,21.0,9.0,4.0,0.0,2.0,0.0,0.0,29.0,2.0,4.0,0.0,1.0,0.0,16.0,13.0,3.0,0.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,UPF
2021,43.0,Sarandi,20,Administração,73086,47.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,44.0,19.0,25.0,0.0,23.0,12.0,3.0,2.0,3.0,1.0,0.0,37.0,1.0,4.0,0.0,0.0,2.0,13.0,6.0,7.0,0.0,4.0,4.0,2.0,1.0,1.0,1.0,0.0,9.0,1.0,1.0,0.0,0.0,2.0,9.0,0.0,0.0,UPF
2021,43.0,Sarandi,20,Ciências Contábeis,1029381,46.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,45.0,30.0,15.0,0.0,38.0,2.0,4.0,0.0,1.0,0.0,0.0,38.0,1.0,6.0,0.0,0.0,0.0,16.0,12.0,4.0,0.0,12.0,1.0,2.0,0.0,1.0,0.0,0.0,13.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,UPF
2021,43.0,Sarandi,20,Direito,86476,63.0,24.0,15.0,9.0,12.0,2.0,0.0,0.0,10.0,0.0,19.0,4.0,1.0,0.0,0.0,0.0,0.0,21.0,1.0,1.0,0.0,0.0,1.0,158.0,91.0,67.0,0.0,98.0,26.0,13.0,10.0,10.0,1.0,0.0,137.0,4.0,13.0,0.0,0.0,4.0,25.0,17.0,8.0,0.0,14.0,8.0,1.0,1.0,1.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,1.0,15.0,0.0,0.0,UPF
2021,43.0,Soledade,20,Administração,1774,49.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,77.0,38.0,39.0,0.0,49.0,18.0,5.0,3.0,2.0,0.0,0.0,69.0,2.0,6.0,0.0,0.0,0.0,13.0,7.0,6.0,0.0,6.0,4.0,2.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,UPF
2021,43.0,Soledade,20,Ciências Contábeis,1762,48.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,48.0,33.0,15.0,0.0,33.0,8.0,3.0,2.0,1.0,1.0,0.0,43.0,0.0,4.0,0.0,0.0,1.0,21.0,14.0,7.0,0.0,14.0,5.0,1.0,1.0,0.0,0.0,0.0,18.0,0.0,2.0,0.0,0.0,1.0,6.0,0.0,0.0,UPF
2021,43.0,Soledade,20,Direito,18478,55.0,34.0,20.0,14.0,30.0,2.0,0.0,0.0,2.0,0.0,29.0,2.0,2.0,1.0,0.0,0.0,0.0,25.0,3.0,6.0,0.0,0.0,0.0,215.0,125.0,90.0,0.0,149.0,26.0,10.0,9.0,14.0,4.0,3.0,184.0,7.0,20.0,1.0,0.0,3.0,28.0,19.0,9.0,0.0,19.0,3.0,1.0,2.0,3.0,0.0,0.0,27.0,0.0,1.0,0.0,0.0,0.0,19.0,4.0,0.0,UPF
2021,43.0,Soledade,20,Educação Física,20957,46.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,24.0,10.0,14.0,0.0,14.0,7.0,2.0,1.0,0.0,0.0,0.0,19.0,1.0,4.0,0.0,0.0,0.0,9.0,3.0,6.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,6.0,1.0,0.0,UPF
2021,43.0,Soledade,20,Pedagogia,1780,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,13.0,4.0,1.0,2.0,1.0,0.0,0.0,18.0,1.0,1.0,0.0,0.0,1.0,13.0,13.0,0.0,0.0,8.0,3.0,1.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,UPF
2021,43.0,Caxias do Sul,4616,Administração,115184,101.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,50.0,29.0,21.0,0.0,16.0,9.0,10.0,8.0,7.0,0.0,0.0,36.0,3.0,10.0,1.0,0.0,0.0,21.0,15.0,6.0,0.0,4.0,4.0,3.0,6.0,4.0,0.0,0.0,17.0,0.0,4.0,0.0,0.0,0.0,19.0,0.0,0.0,
2021,43.0,Caxias do Sul,4616,Arquitetura E Urbanismo,1303495,5.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,25.0,15.0,10.0,0.0,14.0,7.0,1.0,1.0,1.0,1.0,0.0,21.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,
2021,43.0,Caxias do Sul,4616,Ciências Contábeis,117521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,13.0,4.0,0.0,7.0,5.0,2.0,2.0,1.0,0.0,0.0,13.0,1.0,3.0,0.0,0.0,0.0,9.0,6.0,3.0,0.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,
2021,43.0,Caxias do Sul,4616,Direito,1385619,76.0,75.0,35.0,40.0,43.0,5.0,0.0,1.0,26.0,0.0,20.0,15.0,9.0,13.0,13.0,4.0,1.0,43.0,1.0,20.0,0.0,0.0,11.0,61.0,24.0,37.0,0.0,17.0,9.0,11.0,10.0,10.0,2.0,2.0,39.0,2.0,13.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,
2021,43.0,Caxias do Sul,4616,Educação Física,1330677,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,17.0,9.0,8.0,0.0,5.0,7.0,3.0,1.0,1.0,0.0,0.0,10.0,0.0,6.0,1.0,0.0,0.0,7.0,3.0,4.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,
2021,43.0,Caxias do Sul,4616,Enfermagem,1303498,100.0,63.0,51.0,12.0,30.0,3.0,0.0,0.0,30.0,0.0,10.0,16.0,10.0,10.0,16.0,1.0,0.0,31.0,5.0,18.0,1.0,0.0,8.0,73.0,60.0,13.0,0.0,13.0,19.0,10.0,13.0,16.0,2.0,0.0,48.0,2.0,20.0,0.0,0.0,3.0,6.0,6.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,
2021,43.0,Caxias do Sul,4616,Engenharia Civil,1205282,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,32.0,5.0,27.0,0.0,9.0,9.0,5.0,5.0,3.0,0.0,1.0,23.0,1.0,8.0,0.0,0.0,0.0,9.0,2.0,7.0,0.0,2.0,2.0,0.0,3.0,1.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,
2021,43.0,Caxias do Sul,4616,Engenharia De Controle E Automação,1303497,101.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,14.0,0.0,3.0,4.0,3.0,4.0,1.0,0.0,0.0,12.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,
2021,43.0,Caxias do Sul,4616,Engenharia De Produção,1123439,92.0,6.0,2.0,4.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,55.0,15.0,40.0,0.0,12.0,15.0,18.0,4.0,5.0,1.0,0.0,45.0,2.0,7.0,1.0,0.0,0.0,23.0,5.0,18.0,0.0,4.0,6.0,7.0,1.0,5.0,0.0,0.0,21.0,0.0,1.0,1.0,0.0,0.0,19.0,0.0,0.0,
2021,43.0,Caxias do Sul,4616,Engenharia Elétrica,1303499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,22.0,0.0,3.0,7.0,7.0,3.0,6.0,0.0,0.0,21.0,2.0,2.0,1.0,0.0,0.0,11.0,2.0,9.0,0.0,0.0,3.0,4.0,1.0,3.0,0.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,
2021,43.0,Caxias do Sul,4616,Engenharia Mecânica,1205766,66.0,10.0,1.0,9.0,3.0,0.0,0.0,1.0,6.0,0.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,6.0,0.0,3.0,0.0,0.0,1.0,66.0,0.0,66.0,0.0,11.0,16.0,18.0,9.0,11.0,0.0,1.0,55.0,2.0,7.0,1.0,1.0,0.0,30.0,0.0,30.0,0.0,1.0,8.0,11.0,4.0,6.0,0.0,0.0,25.0,1.0,3.0,1.0,0.0,0.0,26.0,0.0,0.0,
2021,43.0,Caxias do Sul,4616,Farmácia,1280512,78.0,35.0,29.0,6.0,16.0,1.0,0.0,0.0,18.0,0.0,7.0,12.0,6.0,8.0,2.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,5.0,108.0,90.0,18.0,0.0,34.0,28.0,20.0,17.0,9.0,0.0,0.0,82.0,2.0,15.0,4.0,0.0,5.0,13.0,12.0,1.0,0.0,3.0,4.0,3.0,1.0,2.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,
2021,43.0,Caxias do Sul,4616,Fisioterapia,1303500,78.0,11.0,10.0,1.0,3.0,0.0,0.0,0.0,8.0,0.0,6.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,3.0,54.0,44.0,10.0,0.0,27.0,17.0,5.0,3.0,2.0,0.0,0.0,35.0,2.0,15.0,0.0,0.0,2.0,12.0,10.0,2.0,0.0,2.0,5.0,2.0,2.0,1.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,21.0,0.0,0.0,
2021,43.0,Caxias do Sul,4616,Nutrição,1364181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,1.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,
2021,43.0,Caxias do Sul,4616,Psicologia,1303502,85.0,44.0,38.0,6.0,23.0,5.0,0.0,1.0,15.0,0.0,16.0,5.0,8.0,8.0,6.0,1.0,0.0,20.0,1.0,14.0,0.0,0.0,9.0,102.0,82.0,20.0,0.0,29.0,19.0,21.0,13.0,13.0,7.0,0.0,60.0,6.0,28.0,2.0,0.0,6.0,16.0,15.0,1.0,0.0,3.0,4.0,2.0,1.0,5.0,1.0,0.0,13.0,0.0,2.0,1.0,0.0,0.0,48.0,0.0,0.0,
2021,43.0,Caxias do Sul,4632,Administração,98173,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,4.0,0.0,3.0,3.0,2.0,3.0,3.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,IDEAU
2021,43.0,Caxias do Sul,4632,Agronomia,1366364,115.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,23.0,7.0,16.0,0.0,8.0,7.0,2.0,3.0,2.0,1.0,0.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,IDEAU
2021,43.0,Caxias do Sul,4632,Ciências Contábeis,98176,99.0,5.0,4.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,10.0,6.0,4.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,IDEAU
2021,43.0,Caxias do Sul,4632,Direito,1193531,111.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,7.0,0.0,3.0,2.0,1.0,0.0,5.0,0.0,1.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,IDEAU
2021,43.0,Caxias do Sul,4632,Gestão De Recursos Humanos,112474,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,IDEAU
2021,43.0,Caxias do Sul,4632,Medicina Veterinária,1366515,109.0,18.0,13.0,5.0,13.0,3.0,0.0,3.0,2.0,0.0,13.0,3.0,0.0,1.0,1.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,36.0,28.0,8.0,0.0,27.0,4.0,0.0,3.0,2.0,0.0,0.0,33.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,IDEAU
2021,43.0,Caxias do Sul,4632,Pedagogia,98178,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,3.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,IDEAU
2021,43.0,Caxias do Sul,4632,Psicologia,1193545,111.0,5.0,4.0,1.0,1.0,3.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,23.0,17.0,6.0,0.0,10.0,4.0,2.0,4.0,2.0,1.0,0.0,21.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,IDEAU
2021,43.0,Caxias do Sul,2826,Administração,67645,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,FACULDADE FÁTIMA
